"startTime";"endTime";"Aurinkovoiman tuotantoennuste - päivitys kerran vuorokaudessa"
"2024-10-14T04:00:00.000Z";"2024-10-14T04:15:00.000Z";0
"2024-10-14T04:15:00.000Z";"2024-10-14T04:30:00.000Z";0
"2024-10-14T04:30:00.000Z";"2024-10-14T04:45:00.000Z";0
"2024-10-14T04:45:00.000Z";"2024-10-14T05:00:00.000Z";0.8
"2024-10-14T05:00:00.000Z";"2024-10-14T05:15:00.000Z";0.1
"2024-10-14T05:15:00.000Z";"2024-10-14T05:30:00.000Z";0.2
"2024-10-14T05:30:00.000Z";"2024-10-14T05:45:00.000Z";0.3
"2024-10-14T05:45:00.000Z";"2024-10-14T06:00:00.000Z";1.1
"2024-10-14T06:00:00.000Z";"2024-10-14T06:15:00.000Z";13.2
"2024-10-14T06:15:00.000Z";"2024-10-14T06:30:00.000Z";34.8
"2024-10-14T06:30:00.000Z";"2024-10-14T06:45:00.000Z";49.4
"2024-10-14T06:45:00.000Z";"2024-10-14T07:00:00.000Z";60.5
"2024-10-14T07:00:00.000Z";"2024-10-14T07:15:00.000Z";71.6
"2024-10-14T07:15:00.000Z";"2024-10-14T07:30:00.000Z";80.9
"2024-10-14T07:30:00.000Z";"2024-10-14T07:45:00.000Z";91.5
"2024-10-14T07:45:00.000Z";"2024-10-14T08:00:00.000Z";102.5
"2024-10-14T08:00:00.000Z";"2024-10-14T08:15:00.000Z";114.4
"2024-10-14T08:15:00.000Z";"2024-10-14T08:30:00.000Z";128.4
"2024-10-14T08:30:00.000Z";"2024-10-14T08:45:00.000Z";139.2
"2024-10-14T08:45:00.000Z";"2024-10-14T09:00:00.000Z";147.6
"2024-10-14T09:00:00.000Z";"2024-10-14T09:15:00.000Z";155.5
"2024-10-14T09:15:00.000Z";"2024-10-14T09:30:00.000Z";162.8
"2024-10-14T09:30:00.000Z";"2024-10-14T09:45:00.000Z";167.7
"2024-10-14T09:45:00.000Z";"2024-10-14T10:00:00.000Z";170.9
"2024-10-14T10:00:00.000Z";"2024-10-14T10:15:00.000Z";171.9
"2024-10-14T10:15:00.000Z";"2024-10-14T10:30:00.000Z";170.2
"2024-10-14T10:30:00.000Z";"2024-10-14T10:45:00.000Z";168.6
"2024-10-14T10:45:00.000Z";"2024-10-14T11:00:00.000Z";166.4
"2024-10-14T11:00:00.000Z";"2024-10-14T11:15:00.000Z";163.3
"2024-10-14T11:15:00.000Z";"2024-10-14T11:30:00.000Z";159.6
"2024-10-14T11:30:00.000Z";"2024-10-14T11:45:00.000Z";154.2
"2024-10-14T11:45:00.000Z";"2024-10-14T12:00:00.000Z";147.6
"2024-10-14T12:00:00.000Z";"2024-10-14T12:15:00.000Z";139.2
"2024-10-14T12:15:00.000Z";"2024-10-14T12:30:00.000Z";128.2
"2024-10-14T12:30:00.000Z";"2024-10-14T12:45:00.000Z";118.1
"2024-10-14T12:45:00.000Z";"2024-10-14T13:00:00.000Z";108.2
"2024-10-14T13:00:00.000Z";"2024-10-14T13:15:00.000Z";97.8
"2024-10-14T13:15:00.000Z";"2024-10-14T13:30:00.000Z";87.2
"2024-10-14T13:30:00.000Z";"2024-10-14T13:45:00.000Z";75.9
"2024-10-14T13:45:00.000Z";"2024-10-14T14:00:00.000Z";64.7
"2024-10-14T14:00:00.000Z";"2024-10-14T14:15:00.000Z";50.8
"2024-10-14T14:15:00.000Z";"2024-10-14T14:30:00.000Z";31.9
"2024-10-14T14:30:00.000Z";"2024-10-14T14:45:00.000Z";19.6
"2024-10-14T14:45:00.000Z";"2024-10-14T15:00:00.000Z";13.8
"2024-10-14T15:00:00.000Z";"2024-10-14T15:15:00.000Z";8.6
"2024-10-14T15:15:00.000Z";"2024-10-14T15:30:00.000Z";3.8
"2024-10-14T15:30:00.000Z";"2024-10-14T15:45:00.000Z";0.8
"2024-10-14T15:45:00.000Z";"2024-10-14T16:00:00.000Z";0
"2024-10-14T16:00:00.000Z";"2024-10-14T16:15:00.000Z";0
"2024-10-14T16:15:00.000Z";"2024-10-14T16:30:00.000Z";0
"2024-10-14T16:30:00.000Z";"2024-10-14T16:45:00.000Z";0.3
"2024-10-14T16:45:00.000Z";"2024-10-14T17:00:00.000Z";0
"2024-10-14T17:00:00.000Z";"2024-10-14T17:15:00.000Z";0
"2024-10-14T17:15:00.000Z";"2024-10-14T17:30:00.000Z";0
"2024-10-14T17:30:00.000Z";"2024-10-14T17:45:00.000Z";0
"2024-10-14T17:45:00.000Z";"2024-10-14T18:00:00.000Z";0
"2024-10-14T18:00:00.000Z";"2024-10-14T18:15:00.000Z";0
"2024-10-14T18:15:00.000Z";"2024-10-14T18:30:00.000Z";0
"2024-10-14T18:30:00.000Z";"2024-10-14T18:45:00.000Z";0
"2024-10-14T18:45:00.000Z";"2024-10-14T19:00:00.000Z";0
"2024-10-14T19:00:00.000Z";"2024-10-14T19:15:00.000Z";0
"2024-10-14T19:15:00.000Z";"2024-10-14T19:30:00.000Z";0
"2024-10-14T19:30:00.000Z";"2024-10-14T19:45:00.000Z";0
"2024-10-14T19:45:00.000Z";"2024-10-14T20:00:00.000Z";0
"2024-10-14T20:00:00.000Z";"2024-10-14T20:15:00.000Z";0
"2024-10-14T20:15:00.000Z";"2024-10-14T20:30:00.000Z";0
"2024-10-14T20:30:00.000Z";"2024-10-14T20:45:00.000Z";0
"2024-10-14T20:45:00.000Z";"2024-10-14T21:00:00.000Z";0
"2024-10-14T21:00:00.000Z";"2024-10-14T21:15:00.000Z";0
"2024-10-14T21:15:00.000Z";"2024-10-14T21:30:00.000Z";0
"2024-10-14T21:30:00.000Z";"2024-10-14T21:45:00.000Z";0
"2024-10-14T21:45:00.000Z";"2024-10-14T22:00:00.000Z";0
"2024-10-14T22:00:00.000Z";"2024-10-14T22:15:00.000Z";0
"2024-10-14T22:15:00.000Z";"2024-10-14T22:30:00.000Z";0
"2024-10-14T22:30:00.000Z";"2024-10-14T22:45:00.000Z";0
"2024-10-14T22:45:00.000Z";"2024-10-14T23:00:00.000Z";0
"2024-10-14T23:00:00.000Z";"2024-10-14T23:15:00.000Z";0
"2024-10-14T23:15:00.000Z";"2024-10-14T23:30:00.000Z";0
"2024-10-14T23:30:00.000Z";"2024-10-14T23:45:00.000Z";0
"2024-10-14T23:45:00.000Z";"2024-10-15T00:00:00.000Z";0
"2024-10-15T00:00:00.000Z";"2024-10-15T00:15:00.000Z";0
"2024-10-15T00:15:00.000Z";"2024-10-15T00:30:00.000Z";0
"2024-10-15T00:30:00.000Z";"2024-10-15T00:45:00.000Z";0
"2024-10-15T00:45:00.000Z";"2024-10-15T01:00:00.000Z";0
"2024-10-15T01:00:00.000Z";"2024-10-15T01:15:00.000Z";0
"2024-10-15T01:15:00.000Z";"2024-10-15T01:30:00.000Z";0
"2024-10-15T01:30:00.000Z";"2024-10-15T01:45:00.000Z";0
"2024-10-15T01:45:00.000Z";"2024-10-15T02:00:00.000Z";0
"2024-10-15T02:00:00.000Z";"2024-10-15T02:15:00.000Z";0
"2024-10-15T02:15:00.000Z";"2024-10-15T02:30:00.000Z";0
"2024-10-15T02:30:00.000Z";"2024-10-15T02:45:00.000Z";0
"2024-10-15T02:45:00.000Z";"2024-10-15T03:00:00.000Z";0
"2024-10-15T03:00:00.000Z";"2024-10-15T03:15:00.000Z";0
"2024-10-15T03:15:00.000Z";"2024-10-15T03:30:00.000Z";0
"2024-10-15T03:30:00.000Z";"2024-10-15T03:45:00.000Z";0
"2024-10-15T03:45:00.000Z";"2024-10-15T04:00:00.000Z";0
"2024-10-15T04:00:00.000Z";"2024-10-15T04:15:00.000Z";0
"2024-10-15T04:15:00.000Z";"2024-10-15T04:30:00.000Z";0
"2024-10-15T04:30:00.000Z";"2024-10-15T04:45:00.000Z";0
"2024-10-15T04:45:00.000Z";"2024-10-15T05:00:00.000Z";1
"2024-10-15T05:00:00.000Z";"2024-10-15T05:15:00.000Z";0.5
"2024-10-15T05:15:00.000Z";"2024-10-15T05:30:00.000Z";0.9
"2024-10-15T05:30:00.000Z";"2024-10-15T05:45:00.000Z";1.8
"2024-10-15T05:45:00.000Z";"2024-10-15T06:00:00.000Z";3.9
"2024-10-15T06:00:00.000Z";"2024-10-15T06:15:00.000Z";17.3
"2024-10-15T06:15:00.000Z";"2024-10-15T06:30:00.000Z";39.6
"2024-10-15T06:30:00.000Z";"2024-10-15T06:45:00.000Z";56.7
"2024-10-15T06:45:00.000Z";"2024-10-15T07:00:00.000Z";70.8
"2024-10-15T07:00:00.000Z";"2024-10-15T07:15:00.000Z";87
"2024-10-15T07:15:00.000Z";"2024-10-15T07:30:00.000Z";105.6
"2024-10-15T07:30:00.000Z";"2024-10-15T07:45:00.000Z";120.4
"2024-10-15T07:45:00.000Z";"2024-10-15T08:00:00.000Z";132.9
"2024-10-15T08:00:00.000Z";"2024-10-15T08:15:00.000Z";143.6
"2024-10-15T08:15:00.000Z";"2024-10-15T08:30:00.000Z";151.6
"2024-10-15T08:30:00.000Z";"2024-10-15T08:45:00.000Z";160.3
"2024-10-15T08:45:00.000Z";"2024-10-15T09:00:00.000Z";169.1
"2024-10-15T09:00:00.000Z";"2024-10-15T09:15:00.000Z";177.1
"2024-10-15T09:15:00.000Z";"2024-10-15T09:30:00.000Z";184.8
"2024-10-15T09:30:00.000Z";"2024-10-15T09:45:00.000Z";191.6
"2024-10-15T09:45:00.000Z";"2024-10-15T10:00:00.000Z";197.4
"2024-10-15T10:00:00.000Z";"2024-10-15T10:15:00.000Z";203.2
"2024-10-15T10:15:00.000Z";"2024-10-15T10:30:00.000Z";209.6
"2024-10-15T10:30:00.000Z";"2024-10-15T10:45:00.000Z";213.1
"2024-10-15T10:45:00.000Z";"2024-10-15T11:00:00.000Z";214.1
"2024-10-15T11:00:00.000Z";"2024-10-15T11:15:00.000Z";214.6
"2024-10-15T11:15:00.000Z";"2024-10-15T11:30:00.000Z";215.3
"2024-10-15T11:30:00.000Z";"2024-10-15T11:45:00.000Z";211.5
"2024-10-15T11:45:00.000Z";"2024-10-15T12:00:00.000Z";204.8
"2024-10-15T12:00:00.000Z";"2024-10-15T12:15:00.000Z";194
"2024-10-15T12:15:00.000Z";"2024-10-15T12:30:00.000Z";177.1
"2024-10-15T12:30:00.000Z";"2024-10-15T12:45:00.000Z";163.1
"2024-10-15T12:45:00.000Z";"2024-10-15T13:00:00.000Z";150.1
"2024-10-15T13:00:00.000Z";"2024-10-15T13:15:00.000Z";136.4
"2024-10-15T13:15:00.000Z";"2024-10-15T13:30:00.000Z";122.9
"2024-10-15T13:30:00.000Z";"2024-10-15T13:45:00.000Z";107.7
"2024-10-15T13:45:00.000Z";"2024-10-15T14:00:00.000Z";92.4
"2024-10-15T14:00:00.000Z";"2024-10-15T14:15:00.000Z";73
"2024-10-15T14:15:00.000Z";"2024-10-15T14:30:00.000Z";46.1
"2024-10-15T14:30:00.000Z";"2024-10-15T14:45:00.000Z";28.6
"2024-10-15T14:45:00.000Z";"2024-10-15T15:00:00.000Z";19.6
"2024-10-15T15:00:00.000Z";"2024-10-15T15:15:00.000Z";11.9
"2024-10-15T15:15:00.000Z";"2024-10-15T15:30:00.000Z";5.5
"2024-10-15T15:30:00.000Z";"2024-10-15T15:45:00.000Z";1.2
"2024-10-15T15:45:00.000Z";"2024-10-15T16:00:00.000Z";0
"2024-10-15T16:00:00.000Z";"2024-10-15T16:15:00.000Z";0
"2024-10-15T16:15:00.000Z";"2024-10-15T16:30:00.000Z";0
"2024-10-15T16:30:00.000Z";"2024-10-15T16:45:00.000Z";0.4
"2024-10-15T16:45:00.000Z";"2024-10-15T17:00:00.000Z";0
"2024-10-15T17:00:00.000Z";"2024-10-15T17:15:00.000Z";0
"2024-10-15T17:15:00.000Z";"2024-10-15T17:30:00.000Z";0
"2024-10-15T17:30:00.000Z";"2024-10-15T17:45:00.000Z";0
"2024-10-15T17:45:00.000Z";"2024-10-15T18:00:00.000Z";0
"2024-10-15T18:00:00.000Z";"2024-10-15T18:15:00.000Z";0
"2024-10-15T18:15:00.000Z";"2024-10-15T18:30:00.000Z";0
"2024-10-15T18:30:00.000Z";"2024-10-15T18:45:00.000Z";0
"2024-10-15T18:45:00.000Z";"2024-10-15T19:00:00.000Z";0
"2024-10-15T19:00:00.000Z";"2024-10-15T19:15:00.000Z";0
"2024-10-15T19:15:00.000Z";"2024-10-15T19:30:00.000Z";0
"2024-10-15T19:30:00.000Z";"2024-10-15T19:45:00.000Z";0
"2024-10-15T19:45:00.000Z";"2024-10-15T20:00:00.000Z";0
"2024-10-15T20:00:00.000Z";"2024-10-15T20:15:00.000Z";0
"2024-10-15T20:15:00.000Z";"2024-10-15T20:30:00.000Z";0
"2024-10-15T20:30:00.000Z";"2024-10-15T20:45:00.000Z";0
"2024-10-15T20:45:00.000Z";"2024-10-15T21:00:00.000Z";0
"2024-10-15T21:00:00.000Z";"2024-10-15T21:15:00.000Z";0
"2024-10-15T21:15:00.000Z";"2024-10-15T21:30:00.000Z";0
"2024-10-15T21:30:00.000Z";"2024-10-15T21:45:00.000Z";0
"2024-10-15T21:45:00.000Z";"2024-10-15T22:00:00.000Z";0
"2024-10-15T22:00:00.000Z";"2024-10-15T22:15:00.000Z";0
"2024-10-15T22:15:00.000Z";"2024-10-15T22:30:00.000Z";0
"2024-10-15T22:30:00.000Z";"2024-10-15T22:45:00.000Z";0
"2024-10-15T22:45:00.000Z";"2024-10-15T23:00:00.000Z";0
"2024-10-15T23:00:00.000Z";"2024-10-15T23:15:00.000Z";0
"2024-10-15T23:15:00.000Z";"2024-10-15T23:30:00.000Z";0
"2024-10-15T23:30:00.000Z";"2024-10-15T23:45:00.000Z";0
"2024-10-15T23:45:00.000Z";"2024-10-16T00:00:00.000Z";0
"2024-10-16T00:00:00.000Z";"2024-10-16T00:15:00.000Z";0
"2024-10-16T00:15:00.000Z";"2024-10-16T00:30:00.000Z";0
"2024-10-16T00:30:00.000Z";"2024-10-16T00:45:00.000Z";0
"2024-10-16T00:45:00.000Z";"2024-10-16T01:00:00.000Z";0
"2024-10-16T01:00:00.000Z";"2024-10-16T01:15:00.000Z";0
"2024-10-16T01:15:00.000Z";"2024-10-16T01:30:00.000Z";0
"2024-10-16T01:30:00.000Z";"2024-10-16T01:45:00.000Z";0
"2024-10-16T01:45:00.000Z";"2024-10-16T02:00:00.000Z";0
"2024-10-16T02:00:00.000Z";"2024-10-16T02:15:00.000Z";0
"2024-10-16T02:15:00.000Z";"2024-10-16T02:30:00.000Z";0
"2024-10-16T02:30:00.000Z";"2024-10-16T02:45:00.000Z";0
"2024-10-16T02:45:00.000Z";"2024-10-16T03:00:00.000Z";0
"2024-10-16T03:00:00.000Z";"2024-10-16T03:15:00.000Z";0
"2024-10-16T03:15:00.000Z";"2024-10-16T03:30:00.000Z";0
"2024-10-16T03:30:00.000Z";"2024-10-16T03:45:00.000Z";0
"2024-10-16T03:45:00.000Z";"2024-10-16T04:00:00.000Z";0
"2024-10-16T04:00:00.000Z";"2024-10-16T04:15:00.000Z";0
"2024-10-16T04:15:00.000Z";"2024-10-16T04:30:00.000Z";0
"2024-10-16T04:30:00.000Z";"2024-10-16T04:45:00.000Z";0
"2024-10-16T04:45:00.000Z";"2024-10-16T05:00:00.000Z";1.1
"2024-10-16T05:00:00.000Z";"2024-10-16T05:15:00.000Z";0.2
"2024-10-16T05:15:00.000Z";"2024-10-16T05:30:00.000Z";0.4
"2024-10-16T05:30:00.000Z";"2024-10-16T05:45:00.000Z";0.8
"2024-10-16T05:45:00.000Z";"2024-10-16T06:00:00.000Z";2.4
"2024-10-16T06:00:00.000Z";"2024-10-16T06:15:00.000Z";17.1
"2024-10-16T06:15:00.000Z";"2024-10-16T06:30:00.000Z";41.9
"2024-10-16T06:30:00.000Z";"2024-10-16T06:45:00.000Z";60.8
"2024-10-16T06:45:00.000Z";"2024-10-16T07:00:00.000Z";76.6
"2024-10-16T07:00:00.000Z";"2024-10-16T07:15:00.000Z";94.8
"2024-10-16T07:15:00.000Z";"2024-10-16T07:30:00.000Z";115.4
"2024-10-16T07:30:00.000Z";"2024-10-16T07:45:00.000Z";132.6
"2024-10-16T07:45:00.000Z";"2024-10-16T08:00:00.000Z";147.3
"2024-10-16T08:00:00.000Z";"2024-10-16T08:15:00.000Z";161.7
"2024-10-16T08:15:00.000Z";"2024-10-16T08:30:00.000Z";176.1
"2024-10-16T08:30:00.000Z";"2024-10-16T08:45:00.000Z";187.3
"2024-10-16T08:45:00.000Z";"2024-10-16T09:00:00.000Z";196.1
"2024-10-16T09:00:00.000Z";"2024-10-16T09:15:00.000Z";202.1
"2024-10-16T09:15:00.000Z";"2024-10-16T09:30:00.000Z";204.2
"2024-10-16T09:30:00.000Z";"2024-10-16T09:45:00.000Z";207.4
"2024-10-16T09:45:00.000Z";"2024-10-16T10:00:00.000Z";210.7
"2024-10-16T10:00:00.000Z";"2024-10-16T10:15:00.000Z";213.2
"2024-10-16T10:15:00.000Z";"2024-10-16T10:30:00.000Z";215.4
"2024-10-16T10:30:00.000Z";"2024-10-16T10:45:00.000Z";216
"2024-10-16T10:45:00.000Z";"2024-10-16T11:00:00.000Z";215.2
"2024-10-16T11:00:00.000Z";"2024-10-16T11:15:00.000Z";214
"2024-10-16T11:15:00.000Z";"2024-10-16T11:30:00.000Z";213.2
"2024-10-16T11:30:00.000Z";"2024-10-16T11:45:00.000Z";209
"2024-10-16T11:45:00.000Z";"2024-10-16T12:00:00.000Z";202.2
"2024-10-16T12:00:00.000Z";"2024-10-16T12:15:00.000Z";193.1
"2024-10-16T12:15:00.000Z";"2024-10-16T12:30:00.000Z";181.3
"2024-10-16T12:30:00.000Z";"2024-10-16T12:45:00.000Z";168.7
"2024-10-16T12:45:00.000Z";"2024-10-16T13:00:00.000Z";155.4
"2024-10-16T13:00:00.000Z";"2024-10-16T13:15:00.000Z";139.6
"2024-10-16T13:15:00.000Z";"2024-10-16T13:30:00.000Z";120.7
"2024-10-16T13:30:00.000Z";"2024-10-16T13:45:00.000Z";103
"2024-10-16T13:45:00.000Z";"2024-10-16T14:00:00.000Z";86.7
"2024-10-16T14:00:00.000Z";"2024-10-16T14:15:00.000Z";67
"2024-10-16T14:15:00.000Z";"2024-10-16T14:30:00.000Z";41.5
"2024-10-16T14:30:00.000Z";"2024-10-16T14:45:00.000Z";24.6
"2024-10-16T14:45:00.000Z";"2024-10-16T15:00:00.000Z";15.8
"2024-10-16T15:00:00.000Z";"2024-10-16T15:15:00.000Z";8.9
"2024-10-16T15:15:00.000Z";"2024-10-16T15:30:00.000Z";4.5
"2024-10-16T15:30:00.000Z";"2024-10-16T15:45:00.000Z";1.1
"2024-10-16T15:45:00.000Z";"2024-10-16T16:00:00.000Z";0
"2024-10-16T16:00:00.000Z";"2024-10-16T16:15:00.000Z";0
"2024-10-16T16:15:00.000Z";"2024-10-16T16:30:00.000Z";0
"2024-10-16T16:30:00.000Z";"2024-10-16T16:45:00.000Z";0.3
"2024-10-16T16:45:00.000Z";"2024-10-16T17:00:00.000Z";0
"2024-10-16T17:00:00.000Z";"2024-10-16T17:15:00.000Z";0
"2024-10-16T17:15:00.000Z";"2024-10-16T17:30:00.000Z";0
"2024-10-16T17:30:00.000Z";"2024-10-16T17:45:00.000Z";0
"2024-10-16T17:45:00.000Z";"2024-10-16T18:00:00.000Z";0
"2024-10-16T18:00:00.000Z";"2024-10-16T18:15:00.000Z";0
"2024-10-16T18:15:00.000Z";"2024-10-16T18:30:00.000Z";0
"2024-10-16T18:30:00.000Z";"2024-10-16T18:45:00.000Z";0
"2024-10-16T18:45:00.000Z";"2024-10-16T19:00:00.000Z";0
"2024-10-16T19:00:00.000Z";"2024-10-16T19:15:00.000Z";0
"2024-10-16T19:15:00.000Z";"2024-10-16T19:30:00.000Z";0
"2024-10-16T19:30:00.000Z";"2024-10-16T19:45:00.000Z";0
"2024-10-16T19:45:00.000Z";"2024-10-16T20:00:00.000Z";0
"2024-10-16T20:00:00.000Z";"2024-10-16T20:15:00.000Z";0
"2024-10-16T20:15:00.000Z";"2024-10-16T20:30:00.000Z";0
"2024-10-16T20:30:00.000Z";"2024-10-16T20:45:00.000Z";0
"2024-10-16T20:45:00.000Z";"2024-10-16T21:00:00.000Z";0
"2024-10-16T21:00:00.000Z";"2024-10-16T21:15:00.000Z";0
"2024-10-16T21:15:00.000Z";"2024-10-16T21:30:00.000Z";0
"2024-10-16T21:30:00.000Z";"2024-10-16T21:45:00.000Z";0
"2024-10-16T21:45:00.000Z";"2024-10-16T22:00:00.000Z";0
"2024-10-16T22:00:00.000Z";"2024-10-16T22:15:00.000Z";0
"2024-10-16T22:15:00.000Z";"2024-10-16T22:30:00.000Z";0
"2024-10-16T22:30:00.000Z";"2024-10-16T22:45:00.000Z";0
"2024-10-16T22:45:00.000Z";"2024-10-16T23:00:00.000Z";0
"2024-10-16T23:00:00.000Z";"2024-10-16T23:15:00.000Z";0
"2024-10-16T23:15:00.000Z";"2024-10-16T23:30:00.000Z";0
"2024-10-16T23:30:00.000Z";"2024-10-16T23:45:00.000Z";0
"2024-10-16T23:45:00.000Z";"2024-10-17T00:00:00.000Z";0
"2024-10-17T00:00:00.000Z";"2024-10-17T00:15:00.000Z";0
"2024-10-17T00:15:00.000Z";"2024-10-17T00:30:00.000Z";0
"2024-10-17T00:30:00.000Z";"2024-10-17T00:45:00.000Z";0
"2024-10-17T00:45:00.000Z";"2024-10-17T01:00:00.000Z";0
"2024-10-17T01:00:00.000Z";"2024-10-17T01:15:00.000Z";0
"2024-10-17T01:15:00.000Z";"2024-10-17T01:30:00.000Z";0
"2024-10-17T01:30:00.000Z";"2024-10-17T01:45:00.000Z";0
"2024-10-17T01:45:00.000Z";"2024-10-17T02:00:00.000Z";0
"2024-10-17T02:00:00.000Z";"2024-10-17T02:15:00.000Z";0
"2024-10-17T02:15:00.000Z";"2024-10-17T02:30:00.000Z";0
"2024-10-17T02:30:00.000Z";"2024-10-17T02:45:00.000Z";0
"2024-10-17T02:45:00.000Z";"2024-10-17T03:00:00.000Z";0
"2024-10-17T03:00:00.000Z";"2024-10-17T03:15:00.000Z";0
"2024-10-17T03:15:00.000Z";"2024-10-17T03:30:00.000Z";0
"2024-10-17T03:30:00.000Z";"2024-10-17T03:45:00.000Z";0
"2024-10-17T03:45:00.000Z";"2024-10-17T04:00:00.000Z";0
"2024-10-17T04:00:00.000Z";"2024-10-17T04:15:00.000Z";0
"2024-10-17T04:15:00.000Z";"2024-10-17T04:30:00.000Z";0
"2024-10-17T04:30:00.000Z";"2024-10-17T04:45:00.000Z";0
"2024-10-17T04:45:00.000Z";"2024-10-17T05:00:00.000Z";1.1
"2024-10-17T05:00:00.000Z";"2024-10-17T05:15:00.000Z";0.5
"2024-10-17T05:15:00.000Z";"2024-10-17T05:30:00.000Z";0.7
"2024-10-17T05:30:00.000Z";"2024-10-17T05:45:00.000Z";1.5
"2024-10-17T05:45:00.000Z";"2024-10-17T06:00:00.000Z";3.7
"2024-10-17T06:00:00.000Z";"2024-10-17T06:15:00.000Z";19.7
"2024-10-17T06:15:00.000Z";"2024-10-17T06:30:00.000Z";46.7
"2024-10-17T06:30:00.000Z";"2024-10-17T06:45:00.000Z";67
"2024-10-17T06:45:00.000Z";"2024-10-17T07:00:00.000Z";83.8
"2024-10-17T07:00:00.000Z";"2024-10-17T07:15:00.000Z";102.6
"2024-10-17T07:15:00.000Z";"2024-10-17T07:30:00.000Z";123
"2024-10-17T07:30:00.000Z";"2024-10-17T07:45:00.000Z";140.8
"2024-10-17T07:45:00.000Z";"2024-10-17T08:00:00.000Z";156.3
"2024-10-17T08:00:00.000Z";"2024-10-17T08:15:00.000Z";171.8
"2024-10-17T08:15:00.000Z";"2024-10-17T08:30:00.000Z";187.8
"2024-10-17T08:30:00.000Z";"2024-10-17T08:45:00.000Z";200.1
"2024-10-17T08:45:00.000Z";"2024-10-17T09:00:00.000Z";209.7
"2024-10-17T09:00:00.000Z";"2024-10-17T09:15:00.000Z";216.5
"2024-10-17T09:15:00.000Z";"2024-10-17T09:30:00.000Z";219.1
"2024-10-17T09:30:00.000Z";"2024-10-17T09:45:00.000Z";222.8
"2024-10-17T09:45:00.000Z";"2024-10-17T10:00:00.000Z";226.5
"2024-10-17T10:00:00.000Z";"2024-10-17T10:15:00.000Z";229.7
"2024-10-17T10:15:00.000Z";"2024-10-17T10:30:00.000Z";233.6
"2024-10-17T10:30:00.000Z";"2024-10-17T10:45:00.000Z";234.2
"2024-10-17T10:45:00.000Z";"2024-10-17T11:00:00.000Z";232.1
"2024-10-17T11:00:00.000Z";"2024-10-17T11:15:00.000Z";228.7
"2024-10-17T11:15:00.000Z";"2024-10-17T11:30:00.000Z";223.5
"2024-10-17T11:30:00.000Z";"2024-10-17T11:45:00.000Z";216.3
"2024-10-17T11:45:00.000Z";"2024-10-17T12:00:00.000Z";207.3
"2024-10-17T12:00:00.000Z";"2024-10-17T12:15:00.000Z";195.7
"2024-10-17T12:15:00.000Z";"2024-10-17T12:30:00.000Z";180.8
"2024-10-17T12:30:00.000Z";"2024-10-17T12:45:00.000Z";166.3
"2024-10-17T12:45:00.000Z";"2024-10-17T13:00:00.000Z";151.7
"2024-10-17T13:00:00.000Z";"2024-10-17T13:15:00.000Z";135.2
"2024-10-17T13:15:00.000Z";"2024-10-17T13:30:00.000Z";116.4
"2024-10-17T13:30:00.000Z";"2024-10-17T13:45:00.000Z";98.7
"2024-10-17T13:45:00.000Z";"2024-10-17T14:00:00.000Z";82.4
"2024-10-17T14:00:00.000Z";"2024-10-17T14:15:00.000Z";63.1
"2024-10-17T14:15:00.000Z";"2024-10-17T14:30:00.000Z";38.6
"2024-10-17T14:30:00.000Z";"2024-10-17T14:45:00.000Z";22.4
"2024-10-17T14:45:00.000Z";"2024-10-17T15:00:00.000Z";14.6
"2024-10-17T15:00:00.000Z";"2024-10-17T15:15:00.000Z";8.5
"2024-10-17T15:15:00.000Z";"2024-10-17T15:30:00.000Z";4.1
"2024-10-17T15:30:00.000Z";"2024-10-17T15:45:00.000Z";1.1
"2024-10-17T15:45:00.000Z";"2024-10-17T16:00:00.000Z";0
"2024-10-17T16:00:00.000Z";"2024-10-17T16:15:00.000Z";0
"2024-10-17T16:15:00.000Z";"2024-10-17T16:30:00.000Z";0
"2024-10-17T16:30:00.000Z";"2024-10-17T16:45:00.000Z";0.3
"2024-10-17T16:45:00.000Z";"2024-10-17T17:00:00.000Z";0
"2024-10-17T17:00:00.000Z";"2024-10-17T17:15:00.000Z";0
"2024-10-17T17:15:00.000Z";"2024-10-17T17:30:00.000Z";0
"2024-10-17T17:30:00.000Z";"2024-10-17T17:45:00.000Z";0
"2024-10-17T17:45:00.000Z";"2024-10-17T18:00:00.000Z";0
"2024-10-17T18:00:00.000Z";"2024-10-17T18:15:00.000Z";0
"2024-10-17T18:15:00.000Z";"2024-10-17T18:30:00.000Z";0
"2024-10-17T18:30:00.000Z";"2024-10-17T18:45:00.000Z";0
"2024-10-17T18:45:00.000Z";"2024-10-17T19:00:00.000Z";0
"2024-10-17T19:00:00.000Z";"2024-10-17T19:15:00.000Z";0
"2024-10-17T19:15:00.000Z";"2024-10-17T19:30:00.000Z";0
"2024-10-17T19:30:00.000Z";"2024-10-17T19:45:00.000Z";0
"2024-10-17T19:45:00.000Z";"2024-10-17T20:00:00.000Z";0
"2024-10-17T20:00:00.000Z";"2024-10-17T20:15:00.000Z";0
"2024-10-17T20:15:00.000Z";"2024-10-17T20:30:00.000Z";0
"2024-10-17T20:30:00.000Z";"2024-10-17T20:45:00.000Z";0
"2024-10-17T20:45:00.000Z";"2024-10-17T21:00:00.000Z";0
"2024-10-17T21:00:00.000Z";"2024-10-17T21:15:00.000Z";0
"2024-10-17T21:15:00.000Z";"2024-10-17T21:30:00.000Z";0
